file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP6-Hybrids_25_10,-0.05374463014694827,-0.05328760556108714,-7.73922674116055,0.05374463014694827,0.05328760556108714,7.73922674116055,129.34027777777777,130.0,18625,116.29166666666669,117.0,16746,103.27777777777776,103.0,14872,-0.0004912143925983,0.0,-0.0707348725341552,MOValley-TP6-Hybrids,10,25,20500.0,14.9,140.61,41.0,,,,,5.22,70.68,10.1,4.19,1.0,0.93,0.0,192.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_11,-0.052719014356810666,-0.05151329584887454,-7.5915380673807356,0.052719014356810666,0.05151329584887454,7.5915380673807356,129.59722222222223,133.0,18662,116.8125,118.0,16821,103.13194444444444,105.0,14851,0.001312622232981,0.0046964919630454,0.1890176015492722,MOValley-TP6-Hybrids,11,25,27500.0,18.83,176.51,55.0,,,,,5.22,69.13,9.49,3.82,1.36,1.18,5.45,204.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_12,-0.06237830678977219,-0.06206896551724138,-8.982476177727195,0.06237830678977219,0.06206896551724138,8.982476177727195,134.77777777777777,134.0,19408,119.11805555555556,118.0,17153,105.70833333333331,105.0,15222,-0.0050315321943018,-0.0051467667181637,-0.7245406359794714,MOValley-TP6-Hybrids,12,25,25500.0,17.23,162.05,51.0,,,,,5.78,67.45,9.09,4.37,0.96,1.07,3.92,208.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_13,-0.057940412056093855,-0.05647840531561462,-8.343419336077515,0.057940412056093855,0.05647840531561462,8.343419336077515,142.44444444444446,140.0,20512,127.06944444444444,126.5,18298,108.48611111111111,106.5,15622,0.0064749115844693,0.0077002418551714,0.932387268163588,MOValley-TP6-Hybrids,13,25,,,,,,,,,5.03,68.86,8.5,3.93,0.85,1.19,,204.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_14,-0.0678528970333845,-0.06421832884097034,-9.770817172807368,0.0678528970333845,0.06421832884097034,9.770817172807368,137.70138888888889,138.0,19829,120.72222222222224,121.0,17384,105.04861111111111,104.0,15127,-0.0034709635883497,-0.0018832658880609,-0.4998187567223679,MOValley-TP6-Hybrids,14,25,,,,,,,,,5.51,68.75,8.56,4.41,0.74,1.2,,184.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_15,-0.051826763223390054,-0.049238051258369886,-7.463053904168168,0.051826763223390054,0.049238051258369886,7.463053904168168,128.13888888888889,125.5,18452,115.77083333333331,115.0,16671,100.77777777777776,98.0,14512,0.0053856305145801,0.0063497822931785,0.7755307940995444,MOValley-TP6-Hybrids,15,25,28500.0,17.09,159.66,57.0,,,,,5.24,72.67,7.91,4.52,0.2,0.92,5.26,216.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_16,-0.04492507070514993,-0.046153846153846156,-6.46921018154159,0.04492507070514993,0.046153846153846156,6.46921018154159,139.17361111111111,144.0,20041,127.09722222222224,132.0,18302,109.26388888888889,112.0,15734,0.0120483105068485,0.0113026819923371,1.7349567129861938,MOValley-TP6-Hybrids,16,25,28500.0,19.25,180.65,57.0,,,,,5.29,70.5,9.64,4.49,0.95,1.1,0.0,230.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_17,-0.0543119505564247,-0.05326043976825348,-7.820920880125157,0.0543119505564247,0.05326043976825348,7.820920880125157,124.80555555555556,125.5,17972,112.11805555555556,113.0,16145,101.24305555555556,102.0,14579,-0.0045278961101004,-0.003921809876809,-0.6520170398544616,MOValley-TP6-Hybrids,17,25,25000.0,15.75,148.13,50.0,,,,,5.49,69.24,10.57,4.08,1.73,1.48,0.0,170.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_18,-0.0632904376821772,-0.06019406584777609,-9.113823026233517,0.0632904376821772,0.06019406584777609,9.113823026233517,133.63194444444446,135.0,19243,118.16666666666669,120.0,17016,107.24305555555556,109.0,15443,-0.0111788192656653,-0.0072728234422934,-1.609749974255814,MOValley-TP6-Hybrids,18,25,26000.0,21.86,206.52,52.0,,,,,4.61,68.42,9.56,3.31,1.12,1.15,1.92,203.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_19,-0.0639476773010737,-0.06337866528949332,-9.208465531354612,0.0639476773010737,0.06337866528949332,9.208465531354612,137.21527777777777,140.0,19759,121.02083333333331,124.0,17427,107.63888888888889,110.5,15500,-0.0064917015048884,-0.0057277149259441,-0.934805016703932,MOValley-TP6-Hybrids,19,25,19500.0,15.95,150.18,39.0,,,,,4.94,66.64,10.89,3.87,1.43,1.13,0.0,187.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_25_2,-0.0429243870276397,-0.04316546762589928,-6.181111731980116,0.0429243870276397,0.04316546762589928,6.181111731980116,143.61805555555554,145.0,20681,131.90277777777777,133.0,18994,114.24305555555556,115.0,16451,0.0118035426540422,0.0112108186914008,1.6997101421820893,MOValley-TP6-Hybrids,2,25,27000.0,15.35,144.05,54.0,,,,,4.92,71.18,7.85,3.22,0.66,0.89,5.56,213.0,MOValley,TP6,Hybrids
