time,location,model,image,r2,rep,Location,Date,Image
TP4,Ames,LR,Satellite,0.00035690983462291,4,Ames,2022-08-31,Satellite
TP4,Ames,LASSO,Satellite,0.421024411985255,4,Ames,2022-08-31,Satellite
TP4,Ames,SVM,Satellite,0.341885013090228,4,Ames,2022-08-31,Satellite
TP4,Ames,GB,Satellite,0.335672558567069,4,Ames,2022-08-31,Satellite
TP4,Ames,RF,Satellite,0.191568530958726,5,Ames,2022-08-31,Satellite
TP4,Ames,PSLR,Satellite,0.042729087784484,5,Ames,2022-08-31,Satellite
TP4,Ames,LR,Satellite,0.0424517820553448,5,Ames,2022-08-31,Satellite
TP4,Ames,LASSO,Satellite,,5,Ames,2022-08-31,Satellite
TP4,Ames,SVM,Satellite,0.174857105687825,5,Ames,2022-08-31,Satellite
TP4,Ames,GB,Satellite,0.220846895022907,5,Ames,2022-08-31,Satellite
TP3,Ames,RF,Satellite,0.40562143689117,1,Ames,2022-08-10,Satellite
TP3,Ames,PSLR,Satellite,0.45297222464609,1,Ames,2022-08-10,Satellite
TP3,Ames,LR,Satellite,0.225120726450123,1,Ames,2022-08-10,Satellite
TP3,Ames,LASSO,Satellite,0.464660445950661,1,Ames,2022-08-10,Satellite
TP3,Ames,SVM,Satellite,0.308006440913209,1,Ames,2022-08-10,Satellite
TP3,Ames,GB,Satellite,0.346266811655672,1,Ames,2022-08-10,Satellite
TP3,Ames,RF,Satellite,0.354655201781,2,Ames,2022-08-10,Satellite
TP3,Ames,PSLR,Satellite,0.0363824232638805,2,Ames,2022-08-10,Satellite
TP3,Ames,LR,Satellite,0.113596521969849,2,Ames,2022-08-10,Satellite
TP3,Ames,LASSO,Satellite,0.34462081366186,2,Ames,2022-08-10,Satellite
TP3,Ames,SVM,Satellite,0.334468409884712,2,Ames,2022-08-10,Satellite
TP3,Ames,GB,Satellite,0.360720887761411,2,Ames,2022-08-10,Satellite
TP3,Ames,RF,Satellite,0.327135593395906,3,Ames,2022-08-10,Satellite
TP3,Ames,PSLR,Satellite,0.363295721903357,3,Ames,2022-08-10,Satellite
TP3,Ames,LR,Satellite,0.295873585405608,3,Ames,2022-08-10,Satellite
TP3,Ames,LASSO,Satellite,,3,Ames,2022-08-10,Satellite
TP3,Ames,SVM,Satellite,0.29593686259644,3,Ames,2022-08-10,Satellite
TP3,Ames,GB,Satellite,0.382403775840119,3,Ames,2022-08-10,Satellite
TP3,Ames,RF,Satellite,0.276881420635195,4,Ames,2022-08-10,Satellite
TP3,Ames,PSLR,Satellite,0.232006303871947,4,Ames,2022-08-10,Satellite
TP3,Ames,LR,Satellite,0.165160310442138,4,Ames,2022-08-10,Satellite
TP3,Ames,LASSO,Satellite,,4,Ames,2022-08-10,Satellite
TP3,Ames,SVM,Satellite,0.242647153887818,4,Ames,2022-08-10,Satellite
TP3,Ames,GB,Satellite,0.244272929971398,4,Ames,2022-08-10,Satellite
TP3,Ames,RF,Satellite,0.221416139111701,5,Ames,2022-08-10,Satellite
TP3,Ames,PSLR,Satellite,0.326941753188414,5,Ames,2022-08-10,Satellite
TP3,Ames,LR,Satellite,0.162026485413206,5,Ames,2022-08-10,Satellite
TP3,Ames,LASSO,Satellite,,5,Ames,2022-08-10,Satellite
TP3,Ames,SVM,Satellite,0.136368482982967,5,Ames,2022-08-10,Satellite
TP3,Ames,GB,Satellite,0.233922001376859,5,Ames,2022-08-10,Satellite
TP6,Ames,RF,Satellite,0.00252404156299283,1,Ames,2022-09-24,Satellite
TP6,Ames,PSLR,Satellite,0.107691657995237,1,Ames,2022-09-24,Satellite
TP6,Ames,LR,Satellite,0.0239951002525405,1,Ames,2022-09-24,Satellite
TP6,Ames,LASSO,Satellite,8.43350898424585E-05,1,Ames,2022-09-24,Satellite
TP6,Ames,SVM,Satellite,0.000753420733213733,1,Ames,2022-09-24,Satellite
TP6,Ames,GB,Satellite,0.0136957567822702,1,Ames,2022-09-24,Satellite
TP6,Ames,RF,Satellite,0.0944256172287941,2,Ames,2022-09-24,Satellite
TP6,Ames,PSLR,Satellite,0.0442513031916502,2,Ames,2022-09-24,Satellite
TP6,Ames,LR,Satellite,0.044943446465103,2,Ames,2022-09-24,Satellite
TP6,Ames,LASSO,Satellite,0.000853637506213214,2,Ames,2022-09-24,Satellite
TP6,Ames,SVM,Satellite,0.0702436139648963,2,Ames,2022-09-24,Satellite
TP6,Ames,GB,Satellite,0.164713614797165,2,Ames,2022-09-24,Satellite
TP6,Ames,RF,Satellite,0.0161582261057421,3,Ames,2022-09-24,Satellite
TP6,Ames,PSLR,Satellite,0.002651509623566,3,Ames,2022-09-24,Satellite
TP6,Ames,LR,Satellite,0.000771126375119307,3,Ames,2022-09-24,Satellite
TP6,Ames,LASSO,Satellite,,3,Ames,2022-09-24,Satellite
TP6,Ames,SVM,Satellite,0.00922840438357772,3,Ames,2022-09-24,Satellite
TP6,Ames,GB,Satellite,0.0106906166635686,3,Ames,2022-09-24,Satellite
TP6,Ames,RF,Satellite,0.0746074762846554,4,Ames,2022-09-24,Satellite
TP6,Ames,PSLR,Satellite,0.0780305880363438,4,Ames,2022-09-24,Satellite
TP6,Ames,LR,Satellite,0.0312824529954473,4,Ames,2022-09-24,Satellite
TP6,Ames,LASSO,Satellite,,4,Ames,2022-09-24,Satellite
TP6,Ames,SVM,Satellite,0.161843141985034,4,Ames,2022-09-24,Satellite
TP6,Ames,GB,Satellite,0.0401251827330135,4,Ames,2022-09-24,Satellite
TP6,Ames,RF,Satellite,0.10323898565945,5,Ames,2022-09-24,Satellite
TP6,Ames,PSLR,Satellite,0.0265506429636987,5,Ames,2022-09-24,Satellite
TP6,Ames,LR,Satellite,0.0121874828791295,5,Ames,2022-09-24,Satellite
TP6,Ames,LASSO,Satellite,0.0793043084596499,5,Ames,2022-09-24,Satellite
TP6,Ames,SVM,Satellite,0.0777994649791152,5,Ames,2022-09-24,Satellite
TP6,Ames,GB,Satellite,0.0813202469601907,5,Ames,2022-09-24,Satellite
TP5,Ames,RF,Satellite,0.28507433718116,1,Ames,2022-09-11,Satellite
TP5,Ames,PSLR,Satellite,0.357379637466588,1,Ames,2022-09-11,Satellite
TP5,Ames,LR,Satellite,0.148730056577147,1,Ames,2022-09-11,Satellite
TP5,Ames,LASSO,Satellite,0.210941679698788,1,Ames,2022-09-11,Satellite
TP5,Ames,SVM,Satellite,0.268637775392005,1,Ames,2022-09-11,Satellite
TP5,Ames,GB,Satellite,0.32146750292058,1,Ames,2022-09-11,Satellite
TP5,Ames,RF,Satellite,0.218798406000181,2,Ames,2022-09-11,Satellite
TP5,Ames,PSLR,Satellite,0.191618066245644,2,Ames,2022-09-11,Satellite
TP5,Ames,LR,Satellite,0.0127075988491754,2,Ames,2022-09-11,Satellite
TP5,Ames,LASSO,Satellite,0.150286816912011,2,Ames,2022-09-11,Satellite
TP5,Ames,SVM,Satellite,0.156566728305115,2,Ames,2022-09-11,Satellite
TP5,Ames,GB,Satellite,0.296995535045961,2,Ames,2022-09-11,Satellite
TP5,Ames,RF,Satellite,0.19500452871293,3,Ames,2022-09-11,Satellite
TP5,Ames,PSLR,Satellite,0.297473731292702,3,Ames,2022-09-11,Satellite
TP5,Ames,LR,Satellite,0.130880137476718,3,Ames,2022-09-11,Satellite
TP5,Ames,LASSO,Satellite,0.128447414897201,3,Ames,2022-09-11,Satellite
TP5,Ames,SVM,Satellite,0.157425016068897,3,Ames,2022-09-11,Satellite
TP5,Ames,GB,Satellite,0.343528912484428,3,Ames,2022-09-11,Satellite
TP5,Ames,RF,Satellite,0.265025748527828,4,Ames,2022-09-11,Satellite
TP5,Ames,PSLR,Satellite,0.294944520453087,4,Ames,2022-09-11,Satellite
TP5,Ames,LR,Satellite,0.0060711387864151,4,Ames,2022-09-11,Satellite
TP5,Ames,LASSO,Satellite,0.173463591010379,4,Ames,2022-09-11,Satellite
TP5,Ames,SVM,Satellite,0.268500253819633,4,Ames,2022-09-11,Satellite
TP5,Ames,GB,Satellite,0.232340757083956,4,Ames,2022-09-11,Satellite
TP5,Ames,RF,Satellite,0.0220519743833858,5,Ames,2022-09-11,Satellite
TP5,Ames,PSLR,Satellite,0.113490265516009,5,Ames,2022-09-11,Satellite
TP5,Ames,LR,Satellite,0.0554471127455858,5,Ames,2022-09-11,Satellite
TP5,Ames,LASSO,Satellite,0.103949836699336,5,Ames,2022-09-11,Satellite
TP5,Ames,SVM,Satellite,0.0173137575030645,5,Ames,2022-09-11,Satellite
TP5,Ames,GB,Satellite,0.0310074461334995,5,Ames,2022-09-11,Satellite
TP3,Ames,RF,UAV,0.491300696076261,1,Ames,2022-08-10,UAV
TP3,Ames,PLSR,UAV,0.355330954994159,1,Ames,2022-08-10,UAV
TP3,Ames,LR,UAV,0.181692506409129,1,Ames,2022-08-10,UAV
TP3,Ames,LASSO,UAV,0.533908665316572,1,Ames,2022-08-10,UAV
TP3,Ames,SVM,UAV,0.415802758214264,1,Ames,2022-08-10,UAV
TP3,Ames,GB,UAV,0.465198700067657,1,Ames,2022-08-10,UAV
TP3,Ames,RF,UAV,0.387560311671967,2,Ames,2022-08-10,UAV
TP3,Ames,PLSR,UAV,0.377597026176119,2,Ames,2022-08-10,UAV
TP3,Ames,LR,UAV,0.409862364159486,2,Ames,2022-08-10,UAV
TP3,Ames,LASSO,UAV,0.465823328587564,2,Ames,2022-08-10,UAV
TP3,Ames,SVM,UAV,0.370207633590524,2,Ames,2022-08-10,UAV
TP3,Ames,GB,UAV,0.369509484625317,2,Ames,2022-08-10,UAV
TP3,Ames,RF,UAV,0.424805314410238,3,Ames,2022-08-10,UAV
TP3,Ames,PLSR,UAV,0.443284340010128,3,Ames,2022-08-10,UAV
TP3,Ames,LR,UAV,0.0202772555943782,3,Ames,2022-08-10,UAV
TP3,Ames,LASSO,UAV,0.486990009630708,3,Ames,2022-08-10,UAV
TP3,Ames,SVM,UAV,0.424315196421123,3,Ames,2022-08-10,UAV
TP3,Ames,GB,UAV,0.388416047416786,3,Ames,2022-08-10,UAV
TP3,Ames,RF,UAV,0.286471707116315,4,Ames,2022-08-10,UAV
TP3,Ames,PLSR,UAV,0.0880167550657675,4,Ames,2022-08-10,UAV
TP3,Ames,LR,UAV,0.0880167550648107,4,Ames,2022-08-10,UAV
TP3,Ames,LASSO,UAV,0.31965594510853,4,Ames,2022-08-10,UAV
TP3,Ames,SVM,UAV,0.225985593814126,4,Ames,2022-08-10,UAV
TP3,Ames,GB,UAV,0.32339699691202,4,Ames,2022-08-10,UAV
TP3,Ames,RF,UAV,0.337795126200558,5,Ames,2022-08-10,UAV
TP3,Ames,PLSR,UAV,0.436946728328882,5,Ames,2022-08-10,UAV
TP3,Ames,LR,UAV,0.181832797796321,5,Ames,2022-08-10,UAV
TP3,Ames,LASSO,UAV,0.450904973590727,5,Ames,2022-08-10,UAV
TP3,Ames,SVM,UAV,0.322210764119735,5,Ames,2022-08-10,UAV
TP3,Ames,GB,UAV,0.315286276027281,5,Ames,2022-08-10,UAV
TP2,Ames,RF,UAV,0.262101839692564,1,Ames,2022-07-26,UAV
TP2,Ames,PLSR,UAV,0.178658624537627,1,Ames,2022-07-26,UAV
TP2,Ames,LR,UAV,0.232705531282127,1,Ames,2022-07-26,UAV
TP2,Ames,LASSO,UAV,0.204386818319326,1,Ames,2022-07-26,UAV
TP2,Ames,SVM,UAV,0.149057479152678,1,Ames,2022-07-26,UAV
TP2,Ames,GB,UAV,0.191048364979306,1,Ames,2022-07-26,UAV
TP2,Ames,RF,UAV,0.180222145323095,2,Ames,2022-07-26,UAV
TP2,Ames,PLSR,UAV,0.22608968244886,2,Ames,2022-07-26,UAV
TP2,Ames,LR,UAV,0.233991900148204,2,Ames,2022-07-26,UAV
TP2,Ames,LASSO,UAV,0.248527996542697,2,Ames,2022-07-26,UAV
TP2,Ames,SVM,UAV,0.190198402516034,2,Ames,2022-07-26,UAV
TP2,Ames,GB,UAV,0.138429697976572,2,Ames,2022-07-26,UAV
TP2,Ames,RF,UAV,0.138782102677938,3,Ames,2022-07-26,UAV
TP2,Ames,PLSR,UAV,0.225304907034911,3,Ames,2022-07-26,UAV
TP2,Ames,LR,UAV,0.224554992454842,3,Ames,2022-07-26,UAV
TP2,Ames,LASSO,UAV,0.228959132457788,3,Ames,2022-07-26,UAV
TP2,Ames,SVM,UAV,0.214955434434369,3,Ames,2022-07-26,UAV
TP2,Ames,GB,UAV,0.103739549541464,3,Ames,2022-07-26,UAV
TP2,Ames,RF,UAV,0.121312256665559,4,Ames,2022-07-26,UAV
TP2,Ames,PLSR,UAV,0.157797569910821,4,Ames,2022-07-26,UAV
TP2,Ames,LR,UAV,0.170119585007766,4,Ames,2022-07-26,UAV
TP2,Ames,LASSO,UAV,0.171971827792217,4,Ames,2022-07-26,UAV
TP2,Ames,SVM,UAV,0.102771623203463,4,Ames,2022-07-26,UAV
TP2,Ames,GB,UAV,0.0703142311747926,4,Ames,2022-07-26,UAV
TP2,Ames,RF,UAV,0.149913071707357,5,Ames,2022-07-26,UAV
TP2,Ames,PLSR,UAV,0.091988711827049,5,Ames,2022-07-26,UAV
TP2,Ames,LR,UAV,0.0971348090199702,5,Ames,2022-07-26,UAV
TP2,Ames,LASSO,UAV,0.135946758119604,5,Ames,2022-07-26,UAV
TP2,Ames,SVM,UAV,0.122847073538904,5,Ames,2022-07-26,UAV
TP2,Ames,GB,UAV,0.114492954188369,5,Ames,2022-07-26,UAV
TP1,Ames,RF,UAV,0.159334242915787,1,Ames,2022-07-12,UAV
TP1,Ames,PLSR,UAV,0.153422621265018,1,Ames,2022-07-12,UAV
TP1,Ames,LR,UAV,0.145298394910921,1,Ames,2022-07-12,UAV
TP1,Ames,LASSO,UAV,0.163678051815298,1,Ames,2022-07-12,UAV
TP1,Ames,SVM,UAV,0.147283638369446,1,Ames,2022-07-12,UAV
TP1,Ames,GB,UAV,0.18844054150023,1,Ames,2022-07-12,UAV
TP1,Ames,RF,UAV,0.0330985597874118,2,Ames,2022-07-12,UAV
TP1,Ames,PLSR,UAV,0.0037097064287251,2,Ames,2022-07-12,UAV
TP1,Ames,LR,UAV,0.0250766504654181,2,Ames,2022-07-12,UAV
TP1,Ames,LASSO,UAV,0.021248301710177,2,Ames,2022-07-12,UAV
TP1,Ames,SVM,UAV,0.0458275732527333,2,Ames,2022-07-12,UAV
TP1,Ames,GB,UAV,0.032685292188961,2,Ames,2022-07-12,UAV
TP1,Ames,RF,UAV,0.228475886479606,3,Ames,2022-07-12,UAV
TP1,Ames,PLSR,UAV,0.126981734175232,3,Ames,2022-07-12,UAV
TP1,Ames,LR,UAV,0.0571206884341499,3,Ames,2022-07-12,UAV
TP1,Ames,LASSO,UAV,0.122517536142223,3,Ames,2022-07-12,UAV
TP1,Ames,SVM,UAV,0.23287189452958,3,Ames,2022-07-12,UAV
TP1,Ames,GB,UAV,0.164016451565307,3,Ames,2022-07-12,UAV
TP1,Ames,RF,UAV,0.0118938068457743,4,Ames,2022-07-12,UAV
TP1,Ames,PLSR,UAV,0.00157822475687027,4,Ames,2022-07-12,UAV
TP1,Ames,LR,UAV,0.0609466237484125,4,Ames,2022-07-12,UAV
TP1,Ames,LASSO,UAV,0.0389637216917082,4,Ames,2022-07-12,UAV
TP1,Ames,SVM,UAV,0.00959406627266352,4,Ames,2022-07-12,UAV
TP1,Ames,GB,UAV,0.0381866207002092,4,Ames,2022-07-12,UAV
TP1,Ames,RF,UAV,0.172825667098091,5,Ames,2022-07-12,UAV
TP1,Ames,PLSR,UAV,0.123127577038539,5,Ames,2022-07-12,UAV
TP1,Ames,LR,UAV,0.153185417813015,5,Ames,2022-07-12,UAV
TP1,Ames,LASSO,UAV,0.166969304386572,5,Ames,2022-07-12,UAV
TP1,Ames,SVM,UAV,0.165748169138146,5,Ames,2022-07-12,UAV
TP1,Ames,GB,UAV,0.157674566257876,5,Ames,2022-07-12,UAV
