signalname,R2,location
NDVI_sum_TP3,0.010497501752376676,Scottsbluff
GNDVI_sum_TP3,0.03627972049138284,Scottsbluff
SAVI_sum_TP3,0.010495821807948861,Scottsbluff
NDRE_sum_TP3,0.07748175952396363,Scottsbluff
RedEdge_sum_TP3,0.04115613171416031,Scottsbluff
DeepBlue_sum_TP3,0.0011481761496258717,Scottsbluff
Nir_sum_TP3,0.001278969190633759,Scottsbluff
Red_mean_TP6,0.057677349594804896,Scottsbluff
Green_mean_TP6,0.08285035102260499,Scottsbluff
Blue_mean_TP6,0.041336172346401655,Scottsbluff
GLI_mean_TP6,0.01749366356084189,Scottsbluff
GRVI_mean_TP6,0.009627409765053658,Scottsbluff
NGRDI_mean_TP6,0.009627409765053658,Scottsbluff
NDVI_mean_TP6,0.045585851113390356,Scottsbluff
GNDVI_mean_TP6,0.058189785819662124,Scottsbluff
SAVI_mean_TP6,0.04557261933605949,Scottsbluff
NDRE_mean_TP6,0.0758142271686771,Scottsbluff
RedEdge_mean_TP6,0.06770605374119897,Scottsbluff
DeepBlue_mean_TP6,0.017696430403820903,Scottsbluff
Nir_mean_TP6,0.004291805544609063,Scottsbluff
Red_median_TP6,0.04474146943330489,Scottsbluff
Green_median_TP6,0.07712184969804609,Scottsbluff
Blue_median_TP6,0.02906293133291894,Scottsbluff
GLI_median_TP6,0.03887417753931265,Scottsbluff
GRVI_median_TP6,0.0001714661295579502,Scottsbluff
NGRDI_median_TP6,0.0001714661295579502,Scottsbluff
NDVI_median_TP6,0.03742113501494543,Scottsbluff
GNDVI_median_TP6,0.06063586638192931,Scottsbluff
SAVI_median_TP6,0.03742635470773583,Scottsbluff
NDRE_median_TP6,0.079599924849652,Scottsbluff
RedEdge_median_TP6,0.07455869586100611,Scottsbluff
DeepBlue_median_TP6,0.006757225765645811,Scottsbluff
Nir_median_TP6,0.0009136120268759768,Scottsbluff
Red_sum_TP6,0.053359173120903276,Scottsbluff
Green_sum_TP6,0.07601004051301537,Scottsbluff
Blue_sum_TP6,0.03182196081929103,Scottsbluff
GLI_sum_TP6,0.012274141382725019,Scottsbluff
GRVI_sum_TP6,0.010857203404430856,Scottsbluff
NGRDI_sum_TP6,0.010857203404430856,Scottsbluff
NDVI_sum_TP6,0.045909280042733876,Scottsbluff
GNDVI_sum_TP6,0.05765235223494527,Scottsbluff
SAVI_sum_TP6,0.04589823900703442,Scottsbluff
NDRE_sum_TP6,0.07672019689699987,Scottsbluff
RedEdge_sum_TP6,0.050996627671620665,Scottsbluff
DeepBlue_sum_TP6,0.007571884379406056,Scottsbluff
Nir_sum_TP6,0.007683066817882652,Scottsbluff
Red_mean_TP5,0.03847570591668544,Scottsbluff
Green_mean_TP5,0.07202737894627528,Scottsbluff
Blue_mean_TP5,0.028586559293937757,Scottsbluff
GLI_mean_TP5,0.04031083443505266,Scottsbluff
GRVI_mean_TP5,0.0003524880531520053,Scottsbluff
NGRDI_mean_TP5,0.0003524880531520053,Scottsbluff
NDVI_mean_TP5,0.03160121585236526,Scottsbluff
GNDVI_mean_TP5,0.06097287774840474,Scottsbluff
SAVI_mean_TP5,0.03159187559311002,Scottsbluff
NDRE_mean_TP5,0.07933034750369568,Scottsbluff
RedEdge_mean_TP5,0.05855499776948852,Scottsbluff
DeepBlue_mean_TP5,0.011029257484229286,Scottsbluff
Nir_mean_TP5,0.0007100068752264299,Scottsbluff
Red_median_TP5,0.02394212021159575,Scottsbluff
Green_median_TP5,0.06384217322389407,Scottsbluff
Blue_median_TP5,0.018412443278055534,Scottsbluff
GLI_median_TP5,0.0802874739010729,Scottsbluff
GRVI_median_TP5,0.038283659992424564,Scottsbluff
NGRDI_median_TP5,0.038283659992424564,Scottsbluff
NDVI_median_TP5,0.015713670225373996,Scottsbluff
GNDVI_median_TP5,0.05423102621340022,Scottsbluff
SAVI_median_TP5,0.015708844974350284,Scottsbluff
NDRE_median_TP5,0.07758281899907865,Scottsbluff
RedEdge_median_TP5,0.06832235566768556,Scottsbluff
