file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Crawfordsville-TP2-4351_4_19,61.1875,62.0,8811,75.23611111111111,75.0,10834,67.18055555555556,67.0,9674,0.08247914803303373,0.07879947974183416,11.876997316756857,0.10999925817432628,0.10204081632653061,15.839893177102985
Crawfordsville-TP2-4351_4_20,69.57638888888889,71.0,10019,88.82638888888889,90.0,12791,74.18055555555556,75.0,10682,0.1104311828029808,0.10459479171135613,15.902090323629235,0.13127915803398998,0.11801242236024845,18.90419875689456
Crawfordsville-TP2-4351_5_13,70.38888888888889,72.0,10136,84.61111111111111,86.0,12184,74.22916666666667,76.0,10689,0.08319695220412382,0.07460929137229716,11.98036111739383,0.10175818843854961,0.08306794055201698,14.653179135151143
Crawfordsville-TP2-4351_5_14,68.10416666666667,69.0,9807,82.92361111111111,84.0,11941,72.75694444444444,73.0,10477,0.08851913083417057,0.07643227976063478,12.74675484012056,0.11448280702238016,0.09333333333333334,16.485524211222742
Crawfordsville-TP2-4351_5_15,69.5,71.0,10008,85.31944444444444,87.0,12286,74.67361111111111,76.0,10753,0.09088224305576297,0.08306794055201698,13.087043000029867,0.11921076600543953,0.0975609756097561,17.166350304783293
Crawfordsville-TP2-4351_5_16,70.04166666666667,71.5,10086,85.90277777777777,87.0,12370,72.4375,74.0,10431,0.09882730927018844,0.08965336572238297,14.231132534907136,0.11213223687982526,0.0969732588892154,16.147042110694837
Crawfordsville-TP2-4351_5_17,71.04166666666667,71.0,10230,88.29861111111111,87.5,12715,74.38888888888889,74.0,10712,0.10241393664044803,0.09329046087888532,14.747606876224516,0.11863095517425741,0.1054071714449073,17.082857545093066
Crawfordsville-TP2-4351_5_18,60.479166666666664,63.0,8709,76.875,78.0,11070,66.09722222222223,67.0,9518,0.1009916320361725,0.09333333333333334,14.542795013208838,0.12826231625150464,0.11348088531187123,18.469773540216668
Crawfordsville-TP2-4351_5_19,69.98611111111111,72.0,10078,84.17361111111111,85.0,12121,71.49305555555556,73.0,10295,0.0956383465192487,0.08347394540942929,13.771921898771813,0.1095143220586659,0.08280254777070063,15.77006237644789
Crawfordsville-TP2-4351_5_20,67.51388888888889,70.0,9722,84.81944444444444,87.0,12214,71.71527777777777,73.0,10327,0.10292324572892621,0.09495327102803738,14.820947384965374,0.12211711789999777,0.1069182389937107,17.58486497759968
