file,Red,Green,Blue,GLI,NGRDI
Crawfordsville-TP2-4353_20_44,57,73,64,0.09363295880149813,0.12307692307692308
Crawfordsville-TP2-4353_20_44,66,81,71,0.08361204013377926,0.10204081632653061
Crawfordsville-TP2-4353_20_44,65,79,70,0.07849829351535836,0.09722222222222222
Crawfordsville-TP2-4353_20_44,59,75,65,0.0948905109489051,0.11940298507462686
Crawfordsville-TP2-4353_20_44,53,70,61,0.10236220472440945,0.13821138211382114
Crawfordsville-TP2-4353_20_44,72,85,76,0.06918238993710692,0.08280254777070063
Crawfordsville-TP2-4353_20_44,74,87,77,0.07076923076923076,0.08074534161490683
Crawfordsville-TP2-4353_20_44,60,78,67,0.10247349823321555,0.13043478260869565
Crawfordsville-TP2-4353_20_44,42,66,56,0.14782608695652175,0.2222222222222222
Crawfordsville-TP2-4353_20_44,65,81,71,0.087248322147651,0.1095890410958904
Crawfordsville-TP2-4353_20_44,65,82,73,0.08609271523178808,0.11564625850340136
Crawfordsville-TP2-4353_20_44,60,79,70,0.09722222222222222,0.1366906474820144
Crawfordsville-TP2-4353_20_44,92,101,91,0.04935064935064935,0.046632124352331605
Crawfordsville-TP2-4353_20_44,74,87,77,0.07076923076923076,0.08074534161490683
Crawfordsville-TP2-4353_20_44,1,37,28,0.4368932038834951,0.9473684210526315
Crawfordsville-TP2-4352_21_4,72,88,77,0.08307692307692308,0.1
Crawfordsville-TP2-4352_21_4,59,78,67,0.10638297872340426,0.1386861313868613
Crawfordsville-TP2-4352_21_4,57,76,65,0.10948905109489052,0.14285714285714285
Crawfordsville-TP2-4352_21_4,74,88,76,0.07975460122699386,0.08641975308641975
Crawfordsville-TP2-4352_21_4,69,87,74,0.09779179810725552,0.11538461538461539
Crawfordsville-TP2-4352_21_4,59,79,65,0.12056737588652482,0.14492753623188406
Crawfordsville-TP2-4352_21_4,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4352_21_4,53,75,62,0.1320754716981132,0.171875
Crawfordsville-TP2-4352_21_4,48,73,61,0.1450980392156863,0.2066115702479339
Crawfordsville-TP2-4352_21_4,59,81,68,0.12110726643598616,0.15714285714285714
Crawfordsville-TP2-4352_21_4,57,78,67,0.11428571428571428,0.15555555555555556
Crawfordsville-TP2-4352_21_4,38,64,52,0.1743119266055046,0.2549019607843137
Crawfordsville-TP2-4352_21_4,29,55,44,0.20218579234972678,0.30952380952380953
Crawfordsville-TP2-4351_19_17,56,72,64,0.09090909090909091,0.125
Crawfordsville-TP2-4351_19_17,65,78,70,0.07216494845360824,0.09090909090909091
Crawfordsville-TP2-4351_19_17,32,54,46,0.16129032258064516,0.2558139534883721
Crawfordsville-TP2-4351_19_17,36,57,49,0.1457286432160804,0.22580645161290322
Crawfordsville-TP2-4351_19_17,65,76,67,0.07042253521126761,0.07801418439716312
Crawfordsville-TP2-4351_19_17,77,85,76,0.05263157894736842,0.04938271604938271
Crawfordsville-TP2-4351_19_17,60,75,62,0.10294117647058823,0.1111111111111111
Crawfordsville-TP2-4351_19_17,41,61,49,0.1509433962264151,0.19607843137254902
Crawfordsville-TP2-4351_19_17,53,70,58,0.11553784860557768,0.13821138211382114
Crawfordsville-TP2-4351_19_17,59,75,62,0.1070110701107011,0.11940298507462686
Crawfordsville-TP2-4351_19_17,54,73,59,0.1274131274131274,0.14960629921259844
Crawfordsville-TP2-4351_19_17,47,69,55,0.15,0.1896551724137931
Crawfordsville-TP2-4351_19_17,60,78,64,0.11428571428571428,0.13043478260869565
Crawfordsville-TP2-4351_19_17,57,76,62,0.12177121771217712,0.14285714285714285
Crawfordsville-TP2-4351_19_17,51,72,58,0.1383399209486166,0.17073170731707318
Crawfordsville-TP2-4351_19_17,62,79,67,0.10104529616724739,0.12056737588652482
Crawfordsville-TP2-4351_19_17,63,81,70,0.09830508474576272,0.125
Crawfordsville-TP2-4351_19_17,63,81,70,0.09830508474576272,0.125
Crawfordsville-TP2-4351_19_17,41,64,55,0.14285714285714285,0.21904761904761905
Crawfordsville-TP2-4351_19_17,36,60,52,0.15384615384615385,0.25
Crawfordsville-TP2-4352_8_4,23,54,43,0.2413793103448276,0.4025974025974026
Crawfordsville-TP2-4352_8_4,48,72,58,0.152,0.2
Crawfordsville-TP2-4352_8_4,97,110,94,0.0705596107055961,0.06280193236714976
Crawfordsville-TP2-4352_8_4,94,108,91,0.0773067331670823,0.06930693069306931
Crawfordsville-TP2-4352_8_4,93,105,90,0.06870229007633588,0.06060606060606061
Crawfordsville-TP2-4352_8_4,96,108,91,0.07196029776674938,0.058823529411764705
Crawfordsville-TP2-4352_8_4,98,111,93,0.07506053268765134,0.06220095693779904
Crawfordsville-TP2-4352_8_4,96,108,90,0.07462686567164178,0.058823529411764705
Crawfordsville-TP2-4352_8_4,86,100,83,0.08401084010840108,0.07526881720430108
Crawfordsville-TP2-4352_8_4,90,103,86,0.07853403141361257,0.06735751295336788
Crawfordsville-TP2-4352_8_4,90,103,86,0.07853403141361257,0.06735751295336788
Crawfordsville-TP2-4352_8_4,75,91,74,0.09969788519637462,0.0963855421686747
Crawfordsville-TP2-4352_8_4,77,93,77,0.09411764705882353,0.09411764705882353
Crawfordsville-TP2-4352_8_4,84,99,83,0.08493150684931507,0.08196721311475409
Crawfordsville-TP2-4352_8_4,80,94,80,0.08045977011494253,0.08045977011494253
Crawfordsville-TP2-4352_8_4,83,99,83,0.08791208791208792,0.08791208791208792
Crawfordsville-TP2-4352_8_4,87,101,87,0.07446808510638298,0.07446808510638298
Crawfordsville-TP2-4352_8_4,72,91,77,0.09969788519637462,0.1165644171779141
Crawfordsville-TP2-4352_8_4,80,96,83,0.08169014084507042,0.09090909090909091
Crawfordsville-TP2-4352_8_4,57,78,67,0.11428571428571428,0.15555555555555556
Crawfordsville-TP2-4351_3_14,66,82,70,0.09333333333333334,0.10810810810810811
Crawfordsville-TP2-4351_3_14,109,115,102,0.04308390022675737,0.026785714285714284
Crawfordsville-TP2-4351_3_14,97,105,93,0.05,0.039603960396039604
Crawfordsville-TP2-4351_3_14,78,90,79,0.06824925816023739,0.07142857142857142
Crawfordsville-TP2-4351_3_14,93,101,90,0.04935064935064935,0.041237113402061855
Crawfordsville-TP2-4351_3_14,101,110,97,0.05263157894736842,0.04265402843601896
Crawfordsville-TP2-4351_3_14,103,111,98,0.04964539007092199,0.037383177570093455
Crawfordsville-TP2-4351_3_14,93,103,90,0.05912596401028278,0.05102040816326531
Crawfordsville-TP2-4351_3_14,89,100,87,0.06382978723404255,0.0582010582010582
Crawfordsville-TP2-4351_3_14,107,115,101,0.0502283105022831,0.036036036036036036
Crawfordsville-TP2-4351_3_14,108,115,101,0.04783599088838269,0.03139013452914798
Crawfordsville-TP2-4351_3_14,97,107,93,0.0594059405940594,0.049019607843137254
Crawfordsville-TP2-4351_3_14,100,110,96,0.057692307692307696,0.047619047619047616
Crawfordsville-TP2-4351_3_14,92,103,89,0.06459948320413436,0.05641025641025641
Crawfordsville-TP2-4351_3_14,81,94,82,0.07122507122507123,0.07428571428571429
Crawfordsville-TP2-4351_3_14,93,103,90,0.05912596401028278,0.05102040816326531
Crawfordsville-TP2-4351_3_14,104,111,98,0.04716981132075472,0.03255813953488372
Crawfordsville-TP2-4351_3_14,112,117,105,0.037694013303769404,0.021834061135371178
Crawfordsville-TP2-4351_3_14,103,108,96,0.04096385542168675,0.023696682464454975
Crawfordsville-TP2-4351_3_14,96,103,90,0.05102040816326531,0.035175879396984924
Crawfordsville-TP2-4353_18_45,56,73,62,0.10606060606060606,0.13178294573643412
Crawfordsville-TP2-4353_18_45,80,93,80,0.07514450867052024,0.07514450867052024
Crawfordsville-TP2-4353_18_45,101,110,97,0.05263157894736842,0.04265402843601896
Crawfordsville-TP2-4353_18_45,89,99,87,0.058823529411764705,0.05319148936170213
Crawfordsville-TP2-4353_18_45,94,104,91,0.058524173027989825,0.050505050505050504
Crawfordsville-TP2-4353_18_45,104,112,100,0.04672897196261682,0.037037037037037035
Crawfordsville-TP2-4353_18_45,90,101,87,0.06596306068601583,0.05759162303664921
Crawfordsville-TP2-4353_18_45,74,90,76,0.09090909090909091,0.0975609756097561
Crawfordsville-TP2-4353_18_45,75,90,77,0.08433734939759036,0.09090909090909091
Crawfordsville-TP2-4353_18_45,80,94,80,0.08045977011494253,0.08045977011494253
Crawfordsville-TP2-4353_18_45,87,100,86,0.07238605898123325,0.06951871657754011
Crawfordsville-TP2-4353_18_45,93,104,90,0.0639386189258312,0.05583756345177665
Crawfordsville-TP2-4353_18_45,96,105,91,0.05793450881612091,0.04477611940298507
Crawfordsville-TP2-4353_18_45,103,111,97,0.052132701421800945,0.037383177570093455
Crawfordsville-TP2-4353_18_45,105,112,100,0.04428904428904429,0.03225806451612903
Crawfordsville-TP2-4353_18_45,96,105,93,0.05263157894736842,0.04477611940298507
Crawfordsville-TP2-4353_18_45,96,104,91,0.053164556962025315,0.04
Crawfordsville-TP2-4353_18_45,92,100,89,0.049868766404199474,0.041666666666666664
Crawfordsville-TP2-4353_18_45,69,84,73,0.08387096774193549,0.09803921568627451
Crawfordsville-TP2-4353_18_45,56,73,64,0.09774436090225563,0.13178294573643412
Crawfordsville-TP2-4352_23_8,84,97,83,0.07479224376731301,0.0718232044198895
Crawfordsville-TP2-4352_23_8,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4352_23_8,60,79,65,0.1166077738515901,0.1366906474820144
Crawfordsville-TP2-4352_23_8,68,85,71,0.10032362459546926,0.1111111111111111
Crawfordsville-TP2-4352_23_8,75,93,77,0.10059171597633136,0.10714285714285714
Crawfordsville-TP2-4352_23_8,72,90,74,0.10429447852760736,0.1111111111111111
Crawfordsville-TP2-4352_23_8,60,81,65,0.1289198606271777,0.14893617021276595
Crawfordsville-TP2-4352_23_8,68,87,71,0.11182108626198083,0.12258064516129032
Crawfordsville-TP2-4352_23_8,75,91,76,0.09309309309309309,0.0963855421686747
Crawfordsville-TP2-4352_23_8,65,84,68,0.11627906976744186,0.12751677852348994
Crawfordsville-TP2-4352_23_8,53,75,59,0.1450381679389313,0.171875
Crawfordsville-TP2-4352_23_8,47,70,56,0.1522633744855967,0.19658119658119658
Crawfordsville-TP2-4352_23_8,62,79,67,0.10104529616724739,0.12056737588652482
Crawfordsville-TP2-4352_23_8,66,84,70,0.10526315789473684,0.12
Crawfordsville-TP2-4352_23_8,54,75,62,0.12781954887218044,0.16279069767441862
Crawfordsville-TP2-4352_23_8,57,75,64,0.1070110701107011,0.13636363636363635
Crawfordsville-TP2-4352_23_8,72,85,76,0.06918238993710692,0.08280254777070063
Crawfordsville-TP2-4352_23_8,66,81,71,0.08361204013377926,0.10204081632653061
Crawfordsville-TP2-4352_23_8,39,63,53,0.1559633027522936,0.23529411764705882
Crawfordsville-TP2-4352_23_8,45,67,56,0.14042553191489363,0.19642857142857142
Crawfordsville-TP2-4351_12_14,63,81,68,0.10580204778156997,0.125
Crawfordsville-TP2-4351_12_14,68,84,71,0.09446254071661238,0.10526315789473684
Crawfordsville-TP2-4351_12_14,75,91,77,0.08982035928143713,0.0963855421686747
Crawfordsville-TP2-4351_12_14,81,97,82,0.08683473389355742,0.0898876404494382
Crawfordsville-TP2-4351_12_14,78,96,79,0.10028653295128939,0.10344827586206896
Crawfordsville-TP2-4351_12_14,72,91,76,0.10303030303030303,0.1165644171779141
Crawfordsville-TP2-4351_12_14,72,91,76,0.10303030303030303,0.1165644171779141
Crawfordsville-TP2-4351_12_14,89,103,87,0.07853403141361257,0.07291666666666667
Crawfordsville-TP2-4351_12_14,84,99,85,0.07901907356948229,0.08196721311475409
Crawfordsville-TP2-4351_12_14,75,91,77,0.08982035928143713,0.0963855421686747
Crawfordsville-TP2-4351_12_14,75,91,77,0.08982035928143713,0.0963855421686747
Crawfordsville-TP2-4351_12_14,75,90,77,0.08433734939759036,0.09090909090909091
Crawfordsville-TP2-4351_12_14,72,87,76,0.08074534161490683,0.09433962264150944
Crawfordsville-TP2-4351_12_14,56,76,64,0.11764705882352941,0.15151515151515152
Crawfordsville-TP2-4351_13_19,59,76,64,0.10545454545454545,0.1259259259259259
Crawfordsville-TP2-4351_13_19,59,78,64,0.11827956989247312,0.1386861313868613
Crawfordsville-TP2-4351_13_19,41,66,52,0.17333333333333334,0.2336448598130841
Crawfordsville-TP2-4351_13_19,50,73,58,0.14960629921259844,0.18699186991869918
Crawfordsville-TP2-4351_13_19,59,81,65,0.13286713286713286,0.15714285714285714
Crawfordsville-TP2-4351_13_19,71,90,73,0.1111111111111111,0.11801242236024845
Crawfordsville-TP2-4351_13_19,57,79,64,0.13261648745519714,0.16176470588235295
Crawfordsville-TP2-4351_13_19,47,72,56,0.1659919028340081,0.21008403361344538
Crawfordsville-TP2-4351_13_19,51,73,59,0.140625,0.1774193548387097
Crawfordsville-TP2-4351_13_19,35,63,47,0.21153846153846154,0.2857142857142857
Crawfordsville-TP2-4351_13_19,33,61,47,0.2079207920792079,0.2978723404255319
Crawfordsville-TP2-4351_13_19,59,78,65,0.11428571428571428,0.1386861313868613
Crawfordsville-TP2-4351_13_19,50,72,58,0.14285714285714285,0.18032786885245902
Crawfordsville-TP2-4351_13_19,68,85,71,0.10032362459546926,0.1111111111111111
Crawfordsville-TP2-4351_13_19,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4351_13_19,47,70,56,0.1522633744855967,0.19658119658119658
Crawfordsville-TP2-4351_13_19,53,75,61,0.13636363636363635,0.171875
Crawfordsville-TP2-4351_13_19,81,97,82,0.08683473389355742,0.0898876404494382
Crawfordsville-TP2-4351_13_19,78,94,79,0.08985507246376812,0.09302325581395349
Crawfordsville-TP2-4351_13_19,1,43,28,0.4956521739130435,0.9545454545454546
Crawfordsville-TP2-4351_13_19,1,39,23,0.5294117647058824,0.95
Crawfordsville-TP2-4352_2_9,63,78,68,0.08710801393728224,0.10638297872340426
Crawfordsville-TP2-4352_2_9,69,82,74,0.06840390879478828,0.08609271523178808
Crawfordsville-TP2-4352_2_9,66,81,73,0.07641196013289037,0.10204081632653061
Crawfordsville-TP2-4352_2_9,69,85,76,0.07936507936507936,0.1038961038961039
Crawfordsville-TP2-4352_2_9,77,91,80,0.07374631268436578,0.08333333333333333
Crawfordsville-TP2-4352_2_9,83,96,85,0.06666666666666667,0.07262569832402235
Crawfordsville-TP2-4352_2_9,80,94,83,0.07122507122507123,0.08045977011494253
Crawfordsville-TP2-4352_2_9,72,88,77,0.08307692307692308,0.1
Crawfordsville-TP2-4352_2_9,77,91,80,0.07374631268436578,0.08333333333333333
Crawfordsville-TP2-4352_2_9,84,97,86,0.06593406593406594,0.0718232044198895
Crawfordsville-TP2-4352_2_9,97,105,93,0.05,0.039603960396039604
Crawfordsville-TP2-4352_2_9,105,111,100,0.03981264637002342,0.027777777777777776
Crawfordsville-TP2-4352_2_9,94,101,90,0.046632124352331605,0.035897435897435895
Crawfordsville-TP2-4352_2_9,80,90,79,0.061946902654867256,0.058823529411764705
Crawfordsville-TP2-4352_2_9,71,81,73,0.058823529411764705,0.06578947368421052
Crawfordsville-TP2-4352_2_9,68,79,71,0.06397306397306397,0.07482993197278912
Crawfordsville-TP2-4352_2_9,63,75,68,0.06761565836298933,0.08695652173913043
Crawfordsville-TP2-4353_4_42,93,101,93,0.041237113402061855,0.041237113402061855
Crawfordsville-TP2-4353_4_42,66,81,73,0.07641196013289037,0.10204081632653061
Crawfordsville-TP2-4353_4_42,65,81,71,0.087248322147651,0.1095890410958904
Crawfordsville-TP2-4353_4_42,93,103,93,0.05102040816326531,0.05102040816326531
Crawfordsville-TP2-4353_4_42,96,104,94,0.04522613065326633,0.04
Crawfordsville-TP2-4353_4_42,94,104,93,0.053164556962025315,0.050505050505050504
Crawfordsville-TP2-4353_4_42,92,101,90,0.052083333333333336,0.046632124352331605
Crawfordsville-TP2-4353_4_42,81,94,83,0.06818181818181818,0.07428571428571429
Crawfordsville-TP2-4353_4_42,80,93,82,0.06896551724137931,0.07514450867052024
Crawfordsville-TP2-4353_4_42,78,93,82,0.07514450867052024,0.08771929824561403
Crawfordsville-TP2-4353_4_42,78,93,82,0.07514450867052024,0.08771929824561403
Crawfordsville-TP2-4353_4_42,80,96,85,0.07563025210084033,0.09090909090909091
Crawfordsville-TP2-4353_4_42,86,100,89,0.06666666666666667,0.07526881720430108
Crawfordsville-TP2-4353_4_42,90,103,93,0.05912596401028278,0.06735751295336788
Crawfordsville-TP2-4353_4_42,94,105,94,0.05527638190954774,0.05527638190954774
Crawfordsville-TP2-4353_4_42,89,103,89,0.07291666666666667,0.07291666666666667
Crawfordsville-TP2-4353_4_42,81,97,83,0.08379888268156424,0.0898876404494382
Crawfordsville-TP2-4353_4_42,72,90,76,0.0975609756097561,0.1111111111111111
Crawfordsville-TP2-4353_4_42,44,69,55,0.16455696202531644,0.22123893805309736
Crawfordsville-TP2-4353_4_42,47,69,56,0.14522821576763487,0.1896551724137931
Crawfordsville-TP2-4351_7_13,68,79,71,0.06397306397306397,0.07482993197278912
Crawfordsville-TP2-4351_7_13,66,78,70,0.0684931506849315,0.08333333333333333
Crawfordsville-TP2-4351_7_13,65,76,67,0.07042253521126761,0.07801418439716312
Crawfordsville-TP2-4351_7_13,77,87,77,0.06097560975609756,0.06097560975609756
Crawfordsville-TP2-4351_7_13,83,91,82,0.04899135446685879,0.04597701149425287
Crawfordsville-TP2-4351_7_13,80,88,80,0.047619047619047616,0.047619047619047616
Crawfordsville-TP2-4351_7_13,68,79,71,0.06397306397306397,0.07482993197278912
Crawfordsville-TP2-4351_7_13,69,81,73,0.06578947368421052,0.08
Crawfordsville-TP2-4351_7_13,71,84,74,0.07348242811501597,0.08387096774193549
Crawfordsville-TP2-4351_7_18,92,99,87,0.050397877984084884,0.03664921465968586
Crawfordsville-TP2-4351_7_18,104,110,97,0.04513064133016627,0.028037383177570093
Crawfordsville-TP2-4351_7_18,94,103,90,0.05641025641025641,0.04568527918781726
Crawfordsville-TP2-4351_7_18,87,97,85,0.060109289617486336,0.05434782608695652
Crawfordsville-TP2-4351_7_18,77,90,76,0.08108108108108109,0.07784431137724551
Crawfordsville-TP2-4351_7_18,83,96,82,0.07563025210084033,0.07262569832402235
Crawfordsville-TP2-4351_7_18,89,100,86,0.06666666666666667,0.0582010582010582
Crawfordsville-TP2-4351_7_18,81,94,80,0.07736389684813753,0.07428571428571429
Crawfordsville-TP2-4351_7_18,63,82,68,0.11186440677966102,0.1310344827586207
Crawfordsville-TP2-4351_7_18,66,84,71,0.10163934426229508,0.12
Crawfordsville-TP2-4351_7_18,77,93,80,0.08454810495626822,0.09411764705882353
Crawfordsville-TP2-4351_7_18,65,82,71,0.09333333333333334,0.11564625850340136
Crawfordsville-TP2-4351_7_18,75,91,80,0.08011869436201781,0.0963855421686747
Crawfordsville-TP2-4351_7_18,90,101,90,0.05759162303664921,0.05759162303664921
Crawfordsville-TP2-4351_7_18,87,100,89,0.06382978723404255,0.06951871657754011
Crawfordsville-TP2-4351_7_18,87,97,86,0.05722070844686648,0.05434782608695652
Crawfordsville-TP2-4351_7_18,93,101,89,0.052083333333333336,0.041237113402061855
Crawfordsville-TP2-4351_7_18,87,94,83,0.05027932960893855,0.03867403314917127
Crawfordsville-TP2-4351_7_18,84,91,80,0.05202312138728324,0.04
Crawfordsville-TP2-4351_7_18,97,101,90,0.038560411311053984,0.020202020202020204
Crawfordsville-TP2-4351_7_18,74,84,74,0.06329113924050633,0.06329113924050633
Crawfordsville-TP2-4353_10_45,86,94,85,0.04735376044568245,0.044444444444444446
Crawfordsville-TP2-4353_10_45,71,81,73,0.058823529411764705,0.06578947368421052
Crawfordsville-TP2-4353_10_45,66,78,70,0.0684931506849315,0.08333333333333333
Crawfordsville-TP2-4353_10_45,63,76,68,0.07420494699646643,0.09352517985611511
Crawfordsville-TP2-4353_10_45,80,90,82,0.05263157894736842,0.058823529411764705
Crawfordsville-TP2-4353_10_45,109,114,104,0.034013605442176874,0.02242152466367713
Crawfordsville-TP2-4353_10_45,109,115,105,0.036036036036036036,0.026785714285714284
Crawfordsville-TP2-4353_10_45,103,110,100,0.04018912529550828,0.03286384976525822
Crawfordsville-TP2-4353_10_45,98,107,97,0.04645476772616137,0.04390243902439024
Crawfordsville-TP2-4353_10_45,93,103,93,0.05102040816326531,0.05102040816326531
Crawfordsville-TP2-4353_10_45,65,81,73,0.08,0.1095890410958904
Crawfordsville-TP2-4353_10_45,42,66,56,0.14782608695652175,0.2222222222222222
Crawfordsville-TP2-4353_10_45,78,91,82,0.06432748538011696,0.07692307692307693
Crawfordsville-TP2-4353_10_45,92,101,91,0.04935064935064935,0.046632124352331605
Crawfordsville-TP2-4353_10_45,33,60,50,0.18226600985221675,0.2903225806451613
Crawfordsville-TP2-4353_10_45,23,52,44,0.21637426900584794,0.38666666666666666
Crawfordsville-TP2-4351_8_18,89,99,87,0.058823529411764705,0.05319148936170213
Crawfordsville-TP2-4351_8_18,93,101,90,0.04935064935064935,0.041237113402061855
Crawfordsville-TP2-4351_8_18,100,107,94,0.049019607843137254,0.033816425120772944
Crawfordsville-TP2-4351_8_18,108,114,101,0.043478260869565216,0.02702702702702703
Crawfordsville-TP2-4351_8_18,94,103,90,0.05641025641025641,0.04568527918781726
Crawfordsville-TP2-4351_8_18,45,64,55,0.12280701754385964,0.1743119266055046
Crawfordsville-TP2-4351_8_18,41,61,50,0.14553990610328638,0.19607843137254902
Crawfordsville-TP2-4352_14_7,51,73,59,0.140625,0.1774193548387097
Crawfordsville-TP2-4352_14_7,47,70,56,0.1522633744855967,0.19658119658119658
Crawfordsville-TP2-4352_14_7,48,72,58,0.152,0.2
Crawfordsville-TP2-4352_14_7,51,73,59,0.140625,0.1774193548387097
